arCOG04289	35	29	34.5	33.5	29	28	27.5	35	30.5	28	0	32.5	29	26.5	33.5	30.5	25	29.5	30	29.5	31	24	25.5	28	27	30.5	34.5	27.5	27	31	34	32	27.5	26.5	32.5	28.5	24.5	35	29.5	30	29	30.5	29.5	31.5	22.5	28	33.5	27	28.5	29	25.5	25.5	32	33	29	28.5	32.5	29	29.5	34.5	28	30	29.5	31.5	28	34.5	31	33.5	31	30	36.5	30.5	30.5	27.5	25.5	29.5	34.5	33.5	29	26.5	28.5	26.5	28	29.5	31.5	30.5	26	26.5	30	25.5	32.5	26	24	32	30.5	28.5	31	32.5
arCOG00358	39	33	38.5	37.5	33.5	31.5	31.5	38	34	31.5	32.5	0	33.5	30	38	33.5	29.5	34	33.5	33	35	28	30	32	31	34.5	38.5	31	30.5	35.5	38	36	31	30.5	36	33	28.5	38.5	33	33.5	32.5	35	34	35.5	26.5	31.5	37.5	32	32.5	33	30	29	35.5	37	33	31.5	36.5	33	32.5	37.5	30.5	34	33	35.5	31.5	39	34.5	38	34.5	34	41	34	35	31.5	29.5	33.5	38.5	37.5	33	29.5	31.5	30	31	33.5	34.5	33.5	30	30	33.5	30	36.5	29	27.5	36	35	33	34	34.5
arCOG04089	36	30	35.5	34.5	30	28.5	29	35	31	28.5	29	33.5	0	27	34.5	31	25.5	30.5	30.5	30.5	32	24.5	26.5	29	27.5	31	35.5	28	27.5	32	34.5	33	28.5	27	33	29.5	25.5	36	30	31	29	31.5	30.5	32.5	23	28.5	34.5	28	29.5	30	26.5	26	32.5	34	30	28.5	33	30	29.5	35	27.5	30.5	30	32	28	35.5	31.5	34.5	31.5	31	37.5	31	31.5	28.5	26	30.5	35.5	34.5	30	26.5	28.5	27	28	30.5	32	30.5	26.5	27	31	26.5	33.5	26	24.5	33	31	29.5	31	31.5
arCOG04099	33	27	32.5	31.5	27	25.5	25.5	31.5	28	25.5	26.5	30	27	0	31.5	27.5	22.5	27.5	27.5	27	29	21.5	23.5	26	24.5	28	32.5	25	24.5	29	31.5	30	25.5	24	29.5	26.5	22.5	32.5	27	28	26.5	28.5	27.5	29.5	20	25.5	31.5	25	26.5	27	23.5	23	29.5	31	27	26	30	27	26	31.5	24	27.5	26.5	29	25.5	32.5	28.5	31.5	28.5	28	34.5	28.5	28.5	25.5	23	27.5	32.5	31.5	27	23.5	25.5	24	24.5	27.5	28.5	28	23.5	24	28	23.5	30.5	22.5	21.5	30	28.5	26.5	27.5	29
arCOG00470	40.5	34.5	40	38.5	34.5	33	33	39.5	35.5	33	33.5	38	34.5	31.5	0	35.5	30	35	35	35	36.5	29	31	33.5	32	35	40	32.5	32	36.5	39	37.5	33	31.5	37.5	34	30	40.5	34.5	35.5	33.5	36	35	37	27.5	33	39	32.5	34	34.5	31	30.5	37	38.5	34.5	32.5	37.5	34.5	34	39.5	32	35	34	36.5	32.5	39.5	36	39	36	35.5	42	35.5	36	33	30.5	35	40	39	34.5	31	33	31.5	32.5	35	36.5	35	31	31.5	35.5	31	38	30.5	29	37.5	35.5	34	35.5	36
arCOG00081	37	31	36	36	31	30	29.5	35	32	29.5	30.5	33.5	31	27.5	35.5	0	27	31.5	31.5	31	34	25.5	27.5	30	29	32	36	29	30	33	35.5	34	29	28	34	30.5	26.5	37	31	31.5	30	32.5	32.5	33.5	24.5	29.5	35.5	29	30.5	31	27.5	27	33.5	35.5	31	29.5	34	31.5	30.5	36	28	31.5	31	33	29	37	33	36	33	32	38	32.5	32.5	29.5	27	32	37.5	35.5	31	27.5	29.5	28	29	31.5	33	31	28	28	32	27.5	34	27	25.5	34	32.5	30.5	32	32
arCOG04154	31.5	25.5	31	30	25.5	24	24	30.5	26.5	24	25	29.5	25.5	22.5	30	27	0	26	26	26.5	27.5	20	22	24.5	23	26	31	23.5	23	27.5	30	28.5	24	22.5	29	25	21	32	25.5	26.5	25	27	26	28	18.5	24	30	23.5	25	25.5	22	21.5	28	29.5	25.5	24	28.5	25.5	25.5	31	23.5	26	26	27.5	24	31	27	30	27	26.5	33	27	27	24	21.5	26	31	30	25.5	22	24	22.5	24	26	28	26.5	22	22.5	26.5	22	29	22	20	28.5	27	25	27	27.5
arCOG04245	36.5	30.5	36	35	30.5	29	29.5	35.5	31.5	29	29.5	34	30.5	27.5	35	31.5	26	0	31	31	32.5	25	27	29.5	28	31	36	28.5	28	32.5	35	33.5	29	27.5	33.5	30	26	36.5	30.5	31.5	29.5	32	31	33	23.5	29	35	28.5	30	30.5	27	26.5	33	34.5	30.5	29	33.5	30.5	30	35.5	28	31	30.5	32.5	28.5	36	32	35	32	31.5	38	31.5	32	29	26.5	31	36	35	30.5	27	29	27.5	28.5	31	32.5	31	27	27.5	31.5	27	34	26.5	25	33.5	31.5	30	31.5	32
arCOG00985	36.5	30.5	36	35	30.5	29	29.5	35	31.5	29	30	33.5	30.5	27.5	35	31.5	26	31	0	30.5	32.5	25	27	29.5	28	31.5	36	28.5	28	32.5	35	33.5	28.5	27.5	33.5	30	26	36.5	30.5	31.5	30	32	31	33	23.5	29	35	28.5	29.5	30.5	27	26.5	33	34.5	30.5	29	33.5	30.5	30	35.5	27.5	31	30.5	32.5	28.5	36	32	35	32	31.5	38	32	32	29	26.5	31	36	35	30.5	27	29	27.5	28.5	31	32.5	31	27	27.5	31.5	27	34	26.5	25	33.5	31.5	30	31.5	32
arCOG04130	36	30.5	36	34.5	30.5	28.5	28.5	35	31	28.5	29.5	33	30.5	27	35	31	26.5	31	30.5	0	32	25	27	29	28	31.5	35.5	28	27.5	32.5	35	33	28	27.5	34	30	26.5	35.5	30	31	29.5	32	31	32.5	23.5	28.5	34.5	28.5	29.5	30	27	26	33	34	30	28.5	33.5	30	30	35	28	31	30.5	32.5	28.5	36	31.5	35	31.5	31	38	31	32	28.5	27	30.5	35.5	34.5	30	27	28.5	27	28.5	30.5	32	30.5	27	27	31	27	33.5	26.5	25	33	31.5	30	31.5	31.5
arCOG00980	38	32	38	36	32	30.5	31	37	33	30.5	31	35	32	29	36.5	34	27.5	32.5	32.5	32	0	26.5	28.5	31	29.5	32.5	37.5	30	29.5	34	36.5	35	30	29	36	31.5	27.5	37.5	32	33.5	31	33.5	32.5	34.5	25	30.5	36.5	29.5	31	32	28.5	28	35	36	32	31	35	32	32.5	38	30.5	32	32.5	34	30.5	37	33.5	36.5	33.5	33	39.5	33	33.5	30.5	28	32.5	37.5	36.5	32	28.5	30.5	29	31	32.5	35	33	28.5	29	33.5	28.5	35.5	29	26.5	35	33	31.5	34	34
arCOG01038	30.5	24.5	30	29	24.5	23	23	29.5	25.5	23	24	28	24.5	21.5	29	25.5	20	25	25	25	26.5	0	21	23.5	22	25	30	22.5	22	26.5	29	27.5	22.5	21.5	28	24	20	30.5	25	25.5	24	26	25	27	18	23.5	29	23	23.5	24.5	21	21	27	28.5	24.5	23	27.5	24.5	24	29.5	22	25	24.5	26.5	23	30	26	29	26	25.5	32	26	26	23	20.5	25	30	29	24.5	21	23	21.5	23	25	26.5	25	21	22	25.5	21	28	20.5	19	27.5	26	24	25.5	26
arCOG04111	32.5	26.5	32	31	26.5	25	25	31.5	27.5	25	25.5	30	26.5	23.5	31	27.5	22	27	27	27	28.5	21	0	25.5	24	28	32	24.5	24	28.5	31	29.5	25	23.5	29.5	26	22	32.5	26.5	27.5	25.5	28	27	29	19.5	25	31	24.5	26	26.5	23	22.5	29	30.5	26.5	25.5	29.5	26.5	26	31.5	24.5	27	26.5	28.5	24.5	32	28	31	28	27.5	34	27.5	28	25	22.5	27	32	31	26.5	23	25	23.5	24.5	27	28.5	27	23	23.5	27.5	23	30	22.5	21	29.5	28	26	27.5	28
arCOG04277	35	29	34.5	33.5	29	27.5	28	34	30	27.5	28	32	29	26	33.5	30	24.5	29.5	29.5	29	31	23.5	25.5	0	26.5	29.5	34.5	27	26.5	31	33.5	32	27.5	26	32	28.5	24.5	34.5	29	30	28	30.5	29.5	31.5	22	27.5	33.5	27	28.5	29	25.5	25	31.5	33	29	27.5	32	29	28.5	34	26.5	29.5	29	31	27	34.5	30.5	33.5	30.5	30	36.5	30	30.5	27.5	25	29.5	34.5	33.5	29	25.5	27.5	26	27	29.5	31	29.5	25.5	26	30	25.5	32.5	25	23.5	32	31	28.5	30	30.5
arCOG04179	33.5	27.5	33	32	27.5	26	26	33	28.5	26	27	31	27.5	24.5	32	29	23	28	28	28	29.5	22	24	26.5	0	28.5	33	25.5	25	29.5	32	30.5	26	24.5	31	27	23	34	27.5	28.5	27	29	28	30	20.5	26	32	25.5	27	27.5	24	23.5	30	31.5	27.5	26	30.5	27.5	27.5	33	26	28	28	29.5	25.5	33	29	32	29	28.5	35	29	29	26	23.5	28	33	32	27.5	24	26	24.5	26	28	30	28	24	24.5	28.5	24	31	24	22	30.5	29	27	29	29
arCOG01358	37	31	36	36	31	29.5	30	36	32	29	30.5	34.5	31	28	35	32	26	31	31.5	31.5	32.5	25	28	29.5	28.5	0	36.5	29	28	33	35	34	29	28	33.5	30.5	26.5	36.5	31	32	31	32.5	31.5	33.5	24	29	35	29	30.5	30.5	27.5	27	33.5	35	31	29	34.5	31	30.5	36	28.5	31.5	31.5	33	29	36.5	32.5	35.5	32	32	38	33	32.5	29.5	26.5	31.5	36	35	30.5	27.5	29.5	28	29	31	33.5	31.5	27	28	31.5	27.5	34.5	27	25.5	33.5	32	30.5	31.5	32
arCOG00487	41.5	35.5	41	40	35.5	34	34	40.5	36.5	34	34.5	38.5	35.5	32.5	40	36	31	36	36	35.5	37.5	30	32	34.5	33	36.5	0	33.5	33	37.5	40	38.5	33.5	32.5	38	35	31	41	35.5	36.5	34.5	37	36	38	28.5	34	40	34	34.5	35.5	32	31.5	38	39.5	35.5	33.5	38.5	35.5	34.5	40	32.5	36.5	35	37.5	33.5	41	37	40	37	36.5	43	36.5	37	34	31.5	36	41	40	35.5	32	34	32.5	33	36	37	36	32	32.5	36.5	32	39	31	30	38.5	37	35	36	37
arCOG04092	34	28	33.5	33	28	26.5	27	33.5	29	26.5	27.5	31	28	25	32.5	29	23.5	28.5	28.5	28	30	22.5	24.5	27	25.5	29	33.5	0	25.5	30	32.5	31	26	25	31	27.5	23.5	33.5	28	29	27.5	29.5	28.5	30.5	21	26.5	32.5	26	27	28	24.5	24	30.5	32	28	26.5	31	28	27.5	33	26	28.5	28.5	30	26.5	34	29.5	32.5	29.5	29	35.5	29.5	29.5	26.5	24	28.5	33.5	32.5	28	24.5	26.5	25	26	28.5	30	29	24.5	25	29	24.5	31.5	24	22.5	31	29.5	27.5	29	30
arCOG04072	33.5	27.5	33	32	27.5	26	26.5	33	28.5	26	27	30.5	27.5	24.5	32	30	23	28	28	27.5	29.5	22	24	26.5	25	28	33	25.5	0	29.5	32	30.5	25.5	24.5	32	27	23	33	27.5	28.5	27	29	28	30	20.5	26	32	25.5	26.5	27.5	24	23.5	30	31.5	27.5	26	30.5	27.5	28.5	34	27.5	28	29	29.5	25.5	33	29	32	29	28.5	35	29	29	26	23.5	28	33	32	27.5	24	26	24.5	27	28	31	28	24	24.5	28.5	24	31	25	22	30.5	28.5	27	30	29
arCOG04281	38	32	37.5	36.5	32	30.5	31	37	33	30.5	31	35.5	32	29	36.5	33	27.5	32.5	32.5	32.5	34	26.5	28.5	31	29.5	33	37.5	30	29.5	0	36.5	35	30	29	35	31.5	27.5	38	32	33	31	33.5	32.5	34.5	25	30.5	36.5	30	31	32	28.5	28	34.5	36	32	31	35	32	31.5	37	29.5	32.5	32	34	30	37.5	33.5	36.5	33.5	33	39.5	33	33.5	30.5	28	32.5	37.5	36.5	32	28.5	30.5	29	30	32.5	34	32.5	28.5	29	33	28.5	35.5	28	26.5	35	34	31.5	33	33.5
arCOG04070	40.5	34.5	40	38.5	34.5	33	33	39.5	35.5	33	34	38	34.5	31.5	39	35.5	30	35	35	35	36.5	29	31	33.5	32	35	40	32.5	32	36.5	0	37.5	32.5	31.5	37.5	34	30	40.5	34.5	35.5	34	36	35	37	27.5	33	39	32.5	33.5	34.5	31	30.5	37	38.5	34.5	33.5	37.5	34.5	34	39.5	32.5	35	34	36.5	32.5	39.5	36	39	36	35.5	42	36	36	33	30.5	35	40	39	34.5	31	33	31.5	32.5	35	36.5	35	31	31.5	35.5	31	38	30.5	29	37.5	36	34	35.5	36
arCOG01923	39	33	38	38	33	31.5	31.5	38	34	31.5	32	36	33	30	37.5	34	28.5	33.5	33.5	33	35	27.5	29.5	32	30.5	34	38.5	31	30.5	35	37.5	0	31	30	36	32.5	28.5	38.5	33	33.5	32	34.5	33.5	35.5	26	31.5	37.5	31	32	33	29.5	29	35	37	33	31.5	36	33	32.5	38	30.5	33.5	33.5	35	31	39	34.5	37.5	34.5	34	40.5	34	34.5	31.5	29	33.5	38.5	37.5	33	29.5	31.5	30	31	33.5	35	33.5	29.5	30	33.5	29.5	36.5	29	27.5	36	34.5	32.5	34	34.5
arCOG04209	34	28	33.5	33	28	27	27	33.5	29	27	27.5	31	28.5	25.5	33	29	24	29	28.5	28	30	22.5	25	27.5	26	29	33.5	26	25.5	30	32.5	31	0	25.5	31	28	24	33.5	28	29	27.5	29.5	28.5	31	21.5	27	32.5	26	28	28	24.5	24.5	30.5	32	28	26.5	31	28	27.5	33	26	28.5	28.5	30.5	27	34	30	33	29.5	29.5	35.5	30	30	26.5	24	29	33.5	32.5	28	25	26.5	25.5	26	28.5	30	29	25	25.5	29.5	25	32	24.5	23	31.5	29	27.5	29	30
arCOG04086	33	27	32.5	32	27	25.5	25.5	32	28	25.5	26.5	30.5	27	24	31.5	28	22.5	27.5	27.5	27.5	29	21.5	23.5	26	24.5	28	32.5	25	24.5	29	31.5	30	25.5	0	30	26.5	22.5	33	27	28	26.5	28.5	27.5	29.5	20	25.5	31.5	25	26.5	27	23.5	23	29.5	31	27	25.5	30	27	26.5	32	24.5	27.5	27.5	29	25	33	28.5	31.5	28.5	28	34.5	28.5	28.5	25.5	23	27.5	32.5	31.5	27	23.5	25.5	24	25	27.5	29	27.5	23.5	24	28	23.5	30.5	23	21.5	30	28.5	26.5	28	28.5
arCOG01015	39	33	37.5	38	33	32	31.5	38	34	31.5	32.5	36	33	29.5	37.5	34	29	33.5	33.5	34	36	28	29.5	32	31	33.5	38	31	32	35	37.5	36	31	30	0	32.5	28.5	39.5	33	33	32	34.5	34.5	35.5	26.5	31.5	37.5	31	32.5	33	29.5	29	35	38	33	31.5	36	33.5	32.5	38	31	33.5	33	35	31.5	39	35	38	35	34	40	34.5	34.5	31.5	29	34	39.5	37.5	33	29.5	31.5	30	31	33.5	35	33.5	30	30	33.5	29.5	36	29	27.5	36	34	32.5	34	34.5
arCOG04098	35.5	29.5	35	34	29.5	28	28.5	34.5	30.5	28	28.5	33	29.5	26.5	34	30.5	25	30	30	30	31.5	24	26	28.5	27	30.5	35	27.5	27	31.5	34	32.5	28	26.5	32.5	0	25	35.5	29.5	30.5	28.5	31	30	32	22.5	28	34	27.5	29	29.5	26	25.5	32	33.5	29.5	28	32.5	29.5	29	34.5	27	30	29.5	31.5	27.5	35	31	34	31	30.5	37	30.5	31	28	25.5	30	35	34	29.5	26	28	26.5	27.5	30	31.5	30	26	26.5	30.5	26	33	25.5	24	32.5	31	29	30.5	31
arCOG04473	31.5	25.5	31	30	25.5	24	24	30.5	26.5	24	24.5	28.5	25.5	22.5	30	26.5	21	26	26	26.5	27.5	20	22	24.5	23	26.5	31	23.5	23	27.5	30	28.5	24	22.5	28.5	25	0	31	25.5	26.5	24.5	27	26	28	18.5	24	30	23.5	25	25.5	22	21.5	28	29.5	25.5	24.5	28.5	25.5	25	30.5	23.5	26	25.5	27.5	23.5	31	27	30	27	26.5	33	26.5	27	24	21.5	26	31	30	25.5	22	24	22.5	23.5	26	27.5	26	22	22.5	26.5	22	29	21.5	20	28.5	27	25	26.5	27
arCOG00412	41.5	35.5	41.5	40	36	34	34	41.5	36.5	34	35	38.5	36	32.5	40.5	37	32	36.5	36.5	35.5	37.5	30.5	32.5	34.5	34	36.5	41	33.5	33	38	40.5	38.5	33.5	33	39.5	35.5	31	0	35.5	36.5	35	37.5	36.5	38	29	34	40	34	35	35.5	32.5	31.5	38.5	39.5	35.5	34	39	35.5	36	41	34.5	36.5	36.5	38	34	41.5	37	40.5	37	36.5	43.5	36.5	37.5	34	32	36	41	40	35.5	32.5	34	32.5	34.5	36	38	36	33	32.5	36.5	32.5	39	32.5	30	38.5	37.5	35.5	37.5	37
arCOG04372	36	30	35.5	34.5	30	28.5	28.5	35	31	28.5	29.5	33	30	27	34.5	31	25.5	30.5	30.5	30	32	25	26.5	29	27.5	31	35.5	28	27.5	32	34.5	33	28	27	33	29.5	25.5	35.5	0	31	29	31.5	30.5	32.5	23	28.5	34.5	28	29	30	26.5	26	32.5	34.5	30	28	33	30	29.5	35	27.5	30.5	30	32	28	35.5	31.5	34.5	31.5	31	37.5	31	31.5	28.5	26	30.5	35.5	34.5	30	26.5	28.5	27	28	30.5	32	30.5	26.5	27	31	26.5	33.5	26	24.5	33	31.5	29.5	31	31.5
arCOG01561	37.5	31	36.5	36	31	30	30.5	36.5	32	29.5	30	33.5	31	28	35.5	31.5	26.5	31.5	31.5	31	33.5	25.5	27.5	30	28.5	32	36.5	29	28.5	33	35.5	33.5	29	28	33	30.5	26.5	36.5	31	0	30	32.5	31.5	33.5	24	29.5	35.5	29	30	31	27.5	27	33.5	35	31	29.5	34	31	30	35.5	28.5	31.5	31	33.5	29.5	37	32.5	35	33	32	38	32	32.5	29.5	27	31	36.5	35.5	31	28	29.5	28	28.5	31.5	33	32	27.5	28	32	27.5	34.5	26.5	25.5	34	32	31	31.5	33.5
arCOG04093	35	29	34.5	33.5	29	28	28	35.5	31	28	29	32.5	29	26.5	33.5	30	25	29.5	30	29.5	31	24	25.5	28	27	31	34.5	27.5	27	31	34	32	27.5	26.5	32	28.5	24.5	35	29	30	0	30.5	29.5	31.5	22.5	28	33.5	27	28	29	25.5	25.5	32	33	29	28	32.5	29	29	34	28	30	29	31.5	27.5	34.5	31	33.5	31.5	30	37	31	30.5	27.5	25.5	29.5	34.5	33.5	29	26.5	28	26.5	27.5	29.5	31	29.5	26	27	30	25.5	32.5	25.5	24	32	30.5	28.5	30.5	31
arCOG01563	37.5	31.5	37	36	31.5	30	30.5	36.5	32.5	30	30.5	35	31.5	28.5	36	32.5	27	32	32	32	33.5	26	28	30.5	29	32.5	37	29.5	29	33.5	36	34.5	29.5	28.5	34.5	31	27	37.5	31.5	32.5	30.5	0	32	34	24.5	30	36	29.5	30.5	31.5	28	27.5	34	35.5	31.5	30.5	34.5	31.5	31	36.5	29	32	31.5	33.5	29.5	37	33	36	33	32.5	39	32.5	33	30	27.5	32	37	36	31.5	28	30	28.5	29.5	32	33.5	32	28	28.5	32.5	28	35	27.5	26	34.5	33	31	32.5	33
arCOG04107	36.5	30.5	36	35	30.5	29	29.5	36	31.5	29	29.5	34	30.5	27.5	35	32.5	26	31	31	31	32.5	25	27	29.5	28	31.5	36	28.5	28	32.5	35	33.5	28.5	27.5	34.5	30	26	36.5	30.5	31.5	29.5	32	0	33	23.5	29	35	28.5	29.5	30.5	27	26.5	33	34.5	30.5	28.5	33.5	30.5	31	36.5	29.5	31	31.5	32.5	28.5	36	32	35	32	31.5	38	31.5	32	29	26.5	31	36	35	30.5	27	29	27.5	29.5	31	33.5	31	27	27.5	31.5	27	34	27.5	25	33.5	32	30	32.5	32
arCOG04249	38.5	32.5	38	37.5	32.5	31	31	38	33.5	31	31.5	35.5	32.5	29.5	37	33.5	28	33	33	32.5	34.5	27	29	31.5	30	33.5	38	30.5	30	34.5	37	35.5	31	29.5	35.5	32	28	38	32.5	33.5	31.5	34	33	0	25.5	31	37	31	32	32.5	29	28.5	35	36.5	32.5	31	35.5	32.5	32	37.5	31	33.5	33	34.5	30	38.5	34	37	34	33.5	40	33.5	34	31	28.5	33	38	37	32.5	29	31	29.5	30.5	33	34.5	32.5	29	29.5	33.5	29	36	28.5	27	35.5	33.5	32	33.5	33.5
arCOG04108	29	23	28.5	27.5	23	21.5	22	28.5	24	21.5	22.5	26.5	23	20	27.5	24.5	18.5	23.5	23.5	23.5	25	18	19.5	22	20.5	24	28.5	21	20.5	25	27.5	26	21.5	20	26.5	22.5	18.5	29	23	24	22.5	24.5	23.5	25.5	0	21.5	27.5	21	22.5	23	19.5	19	25.5	27.5	23	22.5	26	23	23	28.5	21.5	23.5	23	25	21	28.5	24.5	27.5	24.5	24	30.5	24.5	24.5	21.5	19	23.5	28.5	27.5	23	19.5	21.5	20	21.5	23.5	25.5	23.5	19.5	20	24	19.5	26.5	19.5	17.5	26	25.5	22.5	24.5	24.5
arCOG04208	34.5	28.5	34	33	28.5	27	27	33.5	29.5	27	28	31.5	28.5	25.5	33	29.5	24	29	29	28.5	30.5	23.5	25	27.5	26	29	34	26.5	26	30.5	33	31.5	27	25.5	31.5	28	24	34	28.5	29.5	28	30	29	31	21.5	0	33	26.5	28	28.5	25	24.5	31	33	28.5	26.5	31.5	28.5	28	33.5	26	29	28.5	30.5	27	34	30	33	30	29.5	36	30	30	27	24.5	29	34	33	28.5	25	27	25.5	26.5	29	30.5	29.5	25	25.5	29.5	25	32	24.5	23	31.5	30	28	29.5	30.5
arCOG04064	40.5	34.5	40	39	34.5	33	33	39.5	35.5	33	33.5	37.5	34.5	31.5	39	35.5	30	35	35	34.5	36.5	29	31	33.5	32	35	40	32.5	32	36.5	39	37.5	32.5	31.5	37.5	34	30	40	34.5	35.5	33.5	36	35	37	27.5	33	0	32	33.5	34.5	31	30.5	37	38.5	34.5	33	37.5	34.5	34	39.5	32	34.5	34.5	36.5	33	40	36	39	36	35.5	42	35.5	36	33	30.5	35	40	39	34.5	31	33	31.5	32.5	35	36.5	35.5	31	31.5	35.5	31	38	30.5	29	37.5	35.5	34	35.5	36.5
